season,poss,mp,do_ratio,pacing,win_rating
2003,3604,1881,-0.901674088,1.264722937,2.051358708
2002,621,330,-4.680374735,0.06592205,-0.44266304
1988,2453,1114,-0.094704283,-0.596839728,0.139489939
1989,5737,2782,1.379175154,0.068817562,7.313352079
2019,6405,3171,-0.664292424,-0.4467986,8.994060641
1994,218,110,-6.198511451,-0.299092993,-0.263241683
2018,44,21,-7.321970835,0.50474085,-0.132151918
2015,6494,3337,5.996404447,0.024679455,13.31294722
1983,965,463,-3.20999958,-0.262647505,0.677589104
1995,16,8,23.11671555,5.583071435,0.118804023
2000,4859,2507,-0.713156518,-0.068137552,3.296869505
2006,3403,1875,1.049249188,0.420523318,3.802248773
1986,82,38,-5.547209826,1.055308688,0.001142387
1987,2598,1217,-1.557500655,-0.222458748,0.204112483
2016,3370,1646,1.552685014,1.040825856,2.846713968
1999,1607,872,0.835965204,1.455970324,1.053735126
2000,1696,897,-3.038945111,0.161926521,0.367896543
1982,5541,2664,0.316395507,-0.393277422,2.509120792
2000,5240,2782,5.873426221,-0.297745487,14.36980174
1996,1119,570,-4.912059283,-0.116503075,-1.202005458
2007,220,118,-4.844231542,1.079296023,-0.15178198
2007,1022,539,-2.879549978,0.497634824,-0.18740159
2010,2156,1117,-2.212992381,-0.663753093,-1.525216361
2016,4060,1966,-0.63125749,-0.367081235,0.083805467
2015,3127,1587,-2.192176526,-0.509555571,3.802566789
2005,5662,2902,3.955297079,-0.337416559,10.63850767
2003,3542,1910,-0.113410067,0.251648626,2.877751408
1997,6374,3497,5.123721228,0.027822097,18.64724568
2006,3122,1551,-0.169314749,0.030082443,0.28144119
2009,2946,1484,-0.222173797,0.10621667,1.70448038
1977,2547,1116,-0.742918003,-0.295186456,0.529003611
2002,1169,611,-2.833626052,0.630090165,-0.495277385
1986,3972,1870,-0.83958461,-0.364627813,1.466292013
1986,4273,2029,-3.212756151,-0.092989071,1.972126711
2002,2603,1345,-0.572480166,-0.046301276,1.390608578
1998,2599,1360,-0.640254805,0.232543371,0.761475484
2012,1105,568,-4.599524278,0.523325363,-1.027621774
1987,1909,883,-2.040288327,0.539613012,-0.127169043
1993,2754,1379,-2.328144098,0.488265925,-1.227189351
2006,233,123,-2.745396907,1.61346736,0.008577971
2015,5435,2815,2.125641511,-0.682749318,5.121457164
1985,6908,3116,-0.115950513,0.055081443,4.126536934
2008,1216,632,-1.46009297,0.338277385,0.749723847
2005,1688,906,-2.191564525,0.71353527,-1.051437632
2002,1140,600,-0.5000347,0.014445712,0.609967968
2010,1654,782,1.377919986,-0.290015477,0.910845247
1982,5114,2451,0.173551936,0.230625228,5.490370476
1996,5509,2828,-0.45035773,-0.282522736,6.024021823
2008,5377,2817,-1.567769165,-0.334369654,1.648217855
1981,3699,1755,-2.208892256,-0.064513713,0.123398908
1993,2562,1296,-4.351747021,0.778700359,-1.636221313
1995,5717,2771,0.124574627,-0.167520066,2.795283747
2013,5896,3124,0.394449464,-0.57657364,7.445525205
1981,3616,1713,-3.204084937,0.313646563,-0.076447697
2018,87,40,5.008805903,1.573314771,0.073252618
1984,2982,1377,0.288420444,-0.429333287,2.852155197
1988,4014,1964,0.848340538,0.221017253,5.721237359
2012,2309,1182,5.939570479,0.034521973,4.642852722
2012,1619,860,-1.529721164,-0.109768377,1.394752389
1998,2043,1071,-1.945691722,0.019748043,0.136315803
1997,5922,2949,-1.048358505,-0.8907796,2.528989834
2009,569,280,-0.020765139,2.356480247,0.149927786
2012,216,113,-0.668537574,0.766788818,0.113428086
1995,1979,1032,-3.413812247,-0.019527659,-0.214737112
2001,3415,1739,-5.800922789,0.182264471,-5.148740838
2002,4303,2195,1.812438919,-0.022667215,3.787713394
2009,937,470,-5.396975834,0.83222115,-0.70122162
2001,2080,1070,-3.016445698,0.68278481,0.011334397
2012,3913,2082,1.589146528,-0.356386657,4.207148226
1991,4167,1987,3.29360074,0.469553196,6.157226546
2021,183,85,5.070022390385084,0.3327503767870598,0.4435087619719625
1983,73,34,-4.048302766,0.0193948,-0.078840609
2008,1163,628,-3.135870174,0.465962096,-0.471253008
2009,4811,2452,0.79797731,-0.206660831,3.751030848
2007,2780,1428,-1.697350981,0.251939325,0.55287083
1982,5605,2580,0.488662785,0.047136017,5.533446915
2016,4348,2219,-0.614994971,-0.851673942,2.841530289
1986,4578,2134,3.296105213,-0.29637219,5.326699913
1995,1136,586,-3.76542417,-0.056416461,-0.805171863
2002,546,292,-1.393382415,-0.038414943,0.11173581
1996,1199,621,-1.211200345,0.692382405,-0.552727069
1985,5900,2690,1.722959279,-0.010842358,6.509542288
1996,236,136,-4.677971979,1.547189439,-0.508075917
1993,3742,1792,2.216147111,-0.631277062,4.904352574
2010,5510,2854,-0.050116693,-0.18532317,5.698265421
1997,5970,3127,1.314391861,0.245127141,9.071997466
1989,961,438,-1.509085834,0.007472584,0.185262726
2016,1759,845,-0.313554855,-0.168034254,0.71779563
1997,4286,2277,-1.947079515,-0.314101495,3.964090694
2020,2554,1242,-0.69434631,-0.685548032,2.439248352
1991,27,13,-9.131368864,-0.322853839,-0.042602435
2005,203,110,-4.153134569,0.483866563,-0.086247699
2017,3459,1698,-1.868597493,-0.136608921,1.628006746
2016,560,279,-3.10630558,-0.105052011,-0.116591272
2013,4429,2325,1.196849247,0.023444899,8.248122249
2001,5205,2769,2.439331519,-0.083752733,7.164956487
2002,4328,2234,-2.170892789,0.445261861,3.674150108
2014,348,172,-6.60740578,-0.394265723,-0.822501049
2019,2839,1339,-0.323203307,-0.385167502,0.476688909
1997,1564,855,-5.017060962,0.421126951,-0.75563651
2010,1870,971,-0.161636272,0.369880974,1.21003993
2012,2318,1192,3.288596102,0.523593211,2.853251119
2003,1448,760,-3.642825052,0.507688057,0.106780997
2007,1961,1034,-1.184417738,0.344455266,-0.454333826
1995,2654,1337,-2.992775593,-0.181541468,-0.211170028
1984,4019,1938,-1.754985726,0.012650313,1.565861218
1977,4023,1825,-0.663579934,0.464138354,1.194451851
1994,107,55,-5.067813045,1.956168712,-0.116810865
2021,5787,2833,8.685700451732313,0.7912218536922135,17.53391652066943
2011,384,199,-1.243378591,0.302889531,0.182837674
2003,4241,2186,-2.16395459,0.023960487,0.669843858
2004,701,366,-2.667567784,0.492151945,-0.26867227
1987,5579,2690,1.404969432,-0.208488517,6.733407822
2000,6520,3312,0.379726794,-0.630915481,5.68840123
2017,3404,1674,1.013363518,-0.123755026,2.194276976
2021,3172,1522,-2.045320920800242,-0.1104911051623369,-2.310065761573464
1981,3444,1631,-2.238064707,0.158142791,2.268870902
2012,2922,1553,-0.640749456,0.092460393,3.454394735
1983,1761,835,-0.136552998,-0.084862078,1.369410946
2007,265,139,0.447769975,0.531704036,0.257726598
1993,5990,2919,3.373003012,-0.166371682,10.66363342
1987,353,172,-7.479243563,-0.371552517,-0.615231712
1982,6627,3129,1.000095786,-0.565806202,5.750954019
2015,6795,3274,2.408012219,1.577861986,17.32993164
2016,5761,2784,2.57591878,0.761352131,6.717854515
2015,5863,2913,3.448330688,0.405686116,8.663354119
2020,615,286,-1.638812152,1.004632049,-0.103585132
1995,4864,2452,-1.864059924,-0.234910919,2.121957541
2009,354,171,-5.036415217,1.101069335,-0.306568478
1991,3320,1616,-1.64757766,0.093322766,-0.264257297
1998,2174,1124,-2.638547076,-0.17638127,2.388436423
2000,246,124,-1.433109406,0.855537461,0.145298391
1985,3162,1477,-0.104857048,-0.06237888,1.556287562
1997,55,29,-7.145582812,1.606431727,-0.154478076
2013,2100,1095,-1.323507681,0.066453186,0.343615522
2008,3529,1739,-1.091205547,-0.076653265,2.325347043
1977,3866,1710,-1.259170126,0.141063789,1.515086061
1994,4782,2409,-1.576584432,-0.21383775,-0.157507854
2001,13,7,-11.71834418,-0.330114534,-0.046286573
1991,2102,978,-0.739967443,-0.271707198,0.900336329
2011,35,18,-6.113350368,-0.710918592,-0.03560738
2016,525,249,-3.966893491,0.269141081,-0.088469466
2001,1080,574,0.455240071,1.483096164,0.485846163
2021,65,33,-2.700332061126481,-1.092286348793341,-0.0852105857235196
2018,2302,1138,-2.662985035,-0.931508744,-1.57850611
2011,3123,1648,0.148847307,1.503731109,0.632686878
2005,2949,1598,-1.991855351,0.115983199,-1.118972235
1991,2453,1187,-0.522142116,0.492562616,1.070591487
2008,1283,656,0.443739488,1.202354487,1.576667272
2020,2112,1011,-2.963458549,-0.728527239,0.894859659
1999,808,427,-1.195798083,0.238294697,0.039348705
2012,1762,916,-1.031924854,0.130001521,0.445417916
2002,5973,3087,3.517406743,-0.289073646,7.706587136
2020,43,21,3.989697734,-1.784967198,0.180288816
1977,5079,2378,-0.240615895,0.403739941,2.220065794
1997,2035,1058,-0.326772882,1.026446751,-0.204004447
1991,5886,2965,0.953246998,-0.475502743,3.459115215
2001,2405,1225,-3.27158509,0.155033828,-0.602522126
1999,2060,1146,-0.424968192,-0.328521915,2.074315462
1992,1969,946,-3.029878178,0.562274751,-0.335555314
1989,5493,2649,0.738810269,-0.037428348,3.860184861
1978,6816,3037,3.94040517,-0.336747188,10.40097015
2016,7053,3314,10.63510267,3.306111347,26.66687277
2015,4457,2212,0.939928689,0.681534499,4.167220166
1989,2,1,-32.62468229,-1.261667906,-0.018925291
2020,1881,872,-2.333859203,0.024849841,0.103705887
1983,1604,770,-1.640714939,-0.318400824,-0.009655811
2013,2374,1193,-0.534653926,1.587797533,1.593039826
2001,1256,639,-4.481130159,0.550187608,-0.244786479
2014,3879,1950,-2.154676587,-0.050082306,1.718226599
1994,1399,708,-1.318600697,0.627562161,0.240839392
1995,1705,871,-3.931238712,0.197088497,-1.840932388
2003,774,405,-2.284911805,-0.036723968,-0.370613167
2021,335,157,-1.583523761255824,-0.5569637131648845,-0.1194037327872923
1996,2103,1069,-4.675804857,0.296367387,-0.323604746
1990,4786,2493,-1.198951811,-0.252726654,3.266384636
2004,4083,2134,-2.177358184,-0.128463229,-3.42762913
2012,3709,1929,-0.057177759,1.494250919,0.538345539
1977,2353,1033,-2.201848191,0.716388516,0.004365818
1994,2793,1385,-5.578127908,0.146955823,-1.889749941
2011,151,80,-8.372065805,0.750267108,-0.300284237
2008,3635,1883,1.644670543,0.578633151,2.787170854
1997,3996,2091,-1.951686729,0.11963131,0.086463607
2018,2794,1340,1.316642038,0.58568379,2.516831331
2019,2879,1389,-1.954533821,-0.191537283,0.702422974
2019,5350,2488,3.351387023,0.625009715,13.30610109
2010,1575,788,-2.664149359,0.641751649,-0.070797593
2011,3604,1809,-1.368811837,-0.320523257,0.138113046
2007,2528,1330,0.951232893,0.158622759,3.096169534
2006,4037,2090,0.46769406,0.073111945,3.43571101
2017,4446,2119,-1.292073097,1.053554595,5.290169939
2003,3575,1897,-0.613747267,-0.457002335,2.254630765
2004,4483,2338,1.900531177,-0.202405155,3.609656307
1986,150,72,1.747961046,-0.185586546,0.265765287
2016,4337,2098,1.077959568,0.098807792,5.233635527
2015,3807,1927,-0.687905159,0.70850063,7.113151848
2010,2298,1162,0.725635894,-0.275430986,2.567273305
2012,2628,1398,-0.490730877,0.183313187,-0.391411887
1998,2936,1530,-2.481968783,0.49630824,-0.375696687
1995,4566,2414,-0.739774899,-0.412442644,3.491956214
1978,486,227,-2.861598548,0.42942684,-0.204981675
1980,270,125,-1.56418866,0.86785804,0.056702479
1992,5471,2771,0.461089659,-0.662109739,3.128835705
2008,23,11,-5.229177552,0.10836746,-0.017558457
1982,595,257,0.289937157,-0.485900906,0.054645745
2017,952,447,-2.446742837,-0.51452072,0.312932396
1992,4476,2231,1.533008101,-0.599137363,6.363281118
2008,4968,2474,1.957213981,-0.320640249,5.185973578
2008,2926,1521,-1.5029819,0.328229374,0.196579674
1987,3426,1627,-1.910830798,0.556481685,0.268411984
1993,2572,1211,-1.94405779,0.334298097,1.17900876
1987,2018,972,-3.22192141,0.5423947,-0.40765562
1983,421,201,-0.458623683,-0.128000448,0.486585
1992,4967,2496,-3.843999497,-0.320707809,1.71618833
2015,214,108,1.454773433,0.399033556,-0.173709091
2014,383,186,-4.269992396,-0.814417192,-0.194876452
1984,4125,1875,-2.542374296,0.563198318,0.445805986
2004,865,471,-1.07391583,0.018028749,0.134951945
1986,6945,3196,-0.084686921,-0.270059344,4.711752531
1992,6296,3232,1.8259887,-0.034891728,8.119394214
1996,1003,495,-5.335026268,0.520219419,-1.08406304
2019,1054,463,-1.582505321,0.82673643,0.060024256
1979,5649,2546,-0.786609067,0.384757449,3.256130171
2018,6604,3257,3.150477108,0.329656442,7.640206388
1990,3266,1603,-0.138352852,0.178530394,2.495066421
1993,5739,2922,1.144092973,0.107855323,4.732101673
1991,471,225,-1.034158762,-0.238776972,-0.074085811
2006,6209,3408,1.790677605,0.075692892,11.23604869
2008,5944,3110,-0.727957248,0.039281562,8.143295033
2017,950,467,-0.714629101,-0.040192126,1.047445189
1977,2988,1324,-0.734071574,-0.220315107,0.296686532
1996,6780,3567,5.73463737,-0.09481095,19.36673377
2003,413,223,-5.888266403,1.107153732,-0.446796445
2005,1474,753,-2.433445973,0.243536253,1.408338291
2017,4093,1980,-0.747417067,-0.217667611,0.691147276
2014,4534,2178,1.165807686,0.552506906,1.740790342
2000,2711,1434,1.314796831,0.247780475,2.456021788
1997,603,310,-0.818946657,2.154412015,-0.017809246
1993,1278,631,-4.242486678,1.33080329,-1.352695932
2011,5305,2749,0.915290375,1.181185955,6.355284642
1988,7496,3676,-0.405662248,-0.211570238,9.537575894
2016,3334,1608,-2.09067057,-0.21477556,0.009025085
1994,160,79,-2.198737382,-0.319860723,-0.120099564
1980,60,27,-2.048728305,0.023295818,0.012811823
2017,3958,1955,-1.022728548,-1.393688805,1.64977743
1983,1391,637,-1.32841186,0.696546145,0.209236435
2008,1339,710,-4.900269167,0.005551658,-0.835192372
1997,1129,602,-4.393913126,0.073520272,-0.494585054
1982,1682,787,2.946472651,1.069549783,1.707533488
2020,3956,1805,-0.060614634,-0.150339212,0.784854039
1985,6568,3099,3.312277136,-0.230222481,11.88195044
1990,5211,2595,-0.133667591,-0.436301457,4.34639045
2007,327,169,-6.044581579,0.963246864,-0.388642311
2021,565,269,-2.197015342921353,-1.489714138058059,-0.9786053203103992
2018,1989,927,-1.949382992,0.568081823,-0.595908021
2021,279,133,-5.311964974994952,-0.8037903341754253,-0.0635135247141622
1982,1455,670,-4.965245871,1.312576085,-0.790089387
2002,1494,742,-2.110681447,-0.495425724,-0.120650018
2009,1885,995,-2.580334577,-0.2987586,-0.022706361
1998,2810,1520,0.720540832,0.837501602,4.547033837
2018,10,5,-5.532020752,0.059589973,-0.032994361
2011,60,32,0.040835235,0.088948253,0.046689808
1996,3953,2013,1.761213954,-0.311775316,3.91766264
2021,2186,1058,-1.943120865366313,-1.042381327337887,-0.112674897081565
2019,774,360,-2.445801326,-0.201587441,-0.068519515
2009,1328,711,-3.411617105,1.565573368,-1.106755235
2010,1437,746,-2.250291401,0.441143473,-0.395482075
1979,4463,2011,2.004764661,-0.143209667,4.123679544
2020,3064,1472,0.509270726,-0.759262801,2.915294039
2008,560,275,-3.835950617,0.941601678,-0.220191488
2009,4572,2303,-1.539261757,0.13487287,1.461062623
2007,34,17,-4.947898802,1.678464727,-0.024067092
2009,4721,2470,-0.465225853,-0.541821219,3.761011314
1980,6235,2802,1.436431496,-0.265721056,5.695530254
1986,2821,1282,-0.004834373,0.510715417,1.74359599
1992,3173,1527,-1.082657268,0.21031296,1.465348681
2004,6535,3420,5.164197291,-0.122254244,14.46057089
2000,6575,3268,2.840693686,-0.117352114,6.480890856
2016,6934,3550,1.359927366,-0.236677964,2.523233531
1978,30,13,-15.29098356,1.605517338,-0.093853728
1981,4590,2124,-0.776218778,0.745869159,0.157950674
2003,6037,3136,0.187028357,-0.379085158,6.21388668
1986,2960,1366,-0.62961326,0.321739088,1.050585359
1980,6432,3019,0.588777234,-0.365395653,4.807801924
1980,1064,486,-2.685577108,-0.094490754,-0.313369283
1981,5021,2378,1.24725883,0.055679147,3.413410658
2010,656,331,-3.21940137,0.602795298,-0.081272567
2018,1807,854,-1.762446203,0.754453571,-2.144855423
2013,1806,926,-1.003446288,-0.434629962,-0.348015717
1999,881,470,-3.821192598,1.426425698,-0.286545056
2021,3464,1642,5.109582898759986,1.7170645654849,6.627517360879574
2016,1303,654,-1.756164092,-0.405976654,-0.079898957
2002,1342,705,-4.321434293,0.35707001,-1.358723647
2004,405,215,-2.291740056,0.313882431,-0.040070327
2002,678,365,-3.41013867,-0.106403451,-0.545420926
2016,4615,2314,0.884052597,-0.502369136,4.864522872
1980,4286,2019,0.129563983,-0.120480453,0.830209686
2007,2871,1514,-3.365464682,0.223230464,-0.712527074
2015,179,91,0.466791261,1.594289426,0.42820922
1982,2443,1139,-1.761665808,0.224492689,0.674665003
2015,1087,540,-1.756878546,0.028863509,0.21216464
2016,3424,1682,-1.187677564,-0.306132258,-0.710228784
2002,219,119,-1.646618175,1.640805417,-0.035485079
1985,6132,2813,2.020313803,-0.699833781,4.835634919
2016,3023,1427,-0.34903252,0.28255937,2.927893451
2011,1257,655,-0.345069985,0.559689701,1.037596763
1992,4409,2191,1.708107167,0.045295197,2.828850464
2005,2835,1548,1.834550197,0.631464247,4.869553557
2010,4829,2502,5.790624154,0.081639394,12.3244807
2018,6,3,-21.91147207,0.432693566,-0.007940283
2018,1779,858,-1.002542911,-0.194151017,0.831655913
2012,2219,1142,2.030999777,0.887913465,2.950684608
2006,783,398,-2.208296188,0.418315767,-0.005371485
1995,5480,2861,2.100944299,-0.235523836,8.399584256
1987,4926,2374,-1.215651369,-0.049586395,1.491492199
2002,2273,1180,0.831759654,0.663988619,2.738924337
1984,6504,3053,3.378238823,-0.668400323,6.97124302
2016,5178,2566,1.253327324,-0.113322662,3.298900023
2003,1864,969,-1.242307379,0.515485115,-0.48334304
1990,5591,2760,0.054658674,-0.160660929,2.529012229
1987,4120,1930,-1.498083151,-0.448152143,1.653484523
2001,3505,1810,-2.307203548,-0.183577918,-1.268449931
1991,339,171,1.98530766,-0.052580578,0.53368477
2000,5702,2831,3.845945798,-0.319763247,9.592112184
2018,2047,977,-2.582903201,-0.598715442,-0.935634962
1993,93,45,-4.008769151,0.38068323,-0.107228389
2004,4591,2510,-2.444531831,-0.482414277,1.288968377
2021,1509,724,-1.644255435408914,-0.5129886209831926,2.882568433427025
2004,1980,1033,-2.709886934,-0.014943476,-1.021627863
1995,5079,2556,-2.630226657,-0.160089472,-1.760884406
1977,1916,877,-2.83333893,0.459254436,0.109453988
2007,1062,554,-1.696355199,-0.297596688,-0.151067036
1999,188,99,-1.832675595,0.831690231,0.019931465
2015,2933,1449,-0.245806515,-0.664325508,3.237562956
2014,2270,1173,-1.934935629,-0.340553272,2.303108134
1992,929,437,-4.67100484,0.533179418,-0.561288262
2018,3688,1735,-0.899637203,0.91352286,1.943187572
2015,4197,2137,0.094072172,-0.259406097,3.120727459
2020,1045,488,-2.637770632,0.05054948,-0.187976452
2020,2731,1232,-0.035127487,-0.396064729,1.53664464
1991,2591,1293,-1.43567051,-0.326809046,1.442472429
2005,60,32,-2.294632784,-0.880978088,-0.006321169
2005,3463,1832,-2.834492777,-0.378095395,-0.014605054
2005,1887,1005,-3.40574987,0.468131371,-1.13931132
1988,5175,2374,-1.072734753,0.037216957,0.419867412
1986,5434,2580,-0.636342538,0.261915811,2.692536762
1988,4783,2243,2.301021149,-0.440347318,5.947764729
1988,5339,2592,-1.301601651,0.159151143,1.222017217
2018,135,64,-1.188271374,1.231813984,0.236019608
1997,457,239,-2.314090461,0.693257216,-0.452567287
2002,2821,1440,1.185635019,0.207499315,3.199343653
2013,190,102,0.68516559,0.155586471,0.187943289
2011,5843,2907,3.097218253,0.544202559,6.579108869
1978,6449,2830,2.549510328,-0.208207026,10.32371131
1999,1733,924,-1.623462929,-0.579964492,0.426544597
2016,2578,1263,-0.75827619,-0.453511233,1.718098593
1978,7905,3420,1.339397303,-0.144741304,7.137831978
2003,3857,1977,-1.592262467,-0.030683366,5.589150319
2001,3432,1778,3.516411948,-0.251805461,5.989786532
1987,1933,892,-3.955506942,0.876807288,-1.149498921
1986,5554,2706,0.486764851,0.109672018,4.528255816
1992,1128,548,-3.556943259,0.452527099,-0.705086839
1983,2704,1223,-3.966303055,0.621691025,-1.971813819
2009,690,373,-5.830716006,0.466437821,-0.783239218
2017,213,107,-1.695680338,-0.263187518,0.058637012
2016,179,84,-2.532135657,0.592236338,-0.325073784
2017,65,32,-4.710136998,-1.351242268,-0.084070565
2018,1311,629,-0.85024491,-0.311024124,0.94888948
1977,4345,1919,0.069936259,0.076280377,3.192144713
1996,2434,1257,-2.978374389,0.530360527,-1.106100739
2020,4791,2324,-0.003384514,-0.353925498,4.813561072
2016,1461,692,-0.447212236,0.038952658,0.322896279
2003,3537,1890,-0.231156055,-0.368516073,3.782529783
2000,5766,2984,-0.15622833,-0.964662329,6.154880522
1978,5811,2514,1.485731834,-0.309533034,3.331477613
2012,868,461,-1.213228525,0.065019827,0.156487005
1985,909,418,-5.35691308,1.469142587,-0.95653879
2009,2477,1272,-0.810888344,1.570672499,1.283830156
2006,1769,956,-2.623722485,0.226028223,-0.754143725
2021,2462,1139,-1.127437698835408,0.3936895630795744,2.757786690974511
1993,194,97,-7.810505906,0.671745938,-0.49390353
1984,3662,1774,-1.814353517,0.034484341,-0.483263732
2014,2295,1105,-0.600011646,0.16895108,0.511233199
1987,5788,2835,5.0072656,0.103430519,13.76022612
1999,2639,1369,1.241052725,0.011178842,2.646587825
2019,5146,2417,-1.275155664,0.079885583,3.612177461
1994,4197,2163,-1.804534371,0.424420013,-0.087709827
1981,1013,467,-5.025725762,1.130745619,-0.430764597
1980,3293,1535,-0.909505782,0.136293925,1.389699237
2012,2760,1404,0.285227402,0.040754957,4.301304623
2009,815,422,-6.56088178,0.734138421,-0.88652754
1996,2934,1561,-2.489856569,0.394067428,-0.16379313
1988,2436,1154,-1.225180753,1.231709021,0.886788801
1996,4022,1984,-0.973935658,-0.506808691,2.138379592
2016,4829,2407,0.28234829,-0.630656719,3.995038925
2003,2924,1497,0.654481272,-0.04665751,3.376521078
2002,3243,1739,-1.936177338,0.510387817,1.369821725
1983,138,64,-3.778684584,0.829749261,0.049636764
2011,919,470,-1.898403007,0.419219473,-0.20220653
1990,6598,3238,1.063938233,-0.791543635,6.552909982
1981,2492,1077,1.307917384,0.599585664,3.28285831
2018,4196,2043,-0.299327061,-1.131838286,4.136540194
1987,6035,2910,-0.335481665,-0.0738936,7.647110561
1993,3676,1753,-1.881276306,0.108234913,-0.031611316
2012,1551,777,-2.203684986,0.454320157,0.043369315
1978,6755,3024,1.844346117,-0.451224657,8.448587399
2015,2377,1193,-1.13734879,-0.057380428,-1.090525867
2000,5310,2590,4.050281387,0.01023074,10.25148846
2005,3015,1625,-4.216304142,0.917520451,-0.4776039
1977,6050,2656,2.488309847,-0.278363501,6.397317427
1990,2652,1194,-0.055419929,0.376535945,2.551115285
2021,7,3,18.50722060825117,0.9142189083421874,0.0775682442773617
2009,1157,585,-5.766893828,1.137517366,-1.296977205
1998,2948,1600,-1.763814586,0.447266337,1.777843612
1995,5327,2739,0.929479406,0.412420111,6.284435884
1993,4851,2316,0.841133925,0.039667442,3.65193251
2020,4729,2145,-1.344509085,0.170110148,5.075910857
2021,828,384,-2.665926069637561,0.0501346160233576,0.4043934142669994
2004,19,10,-7.181724173,0.623495572,-0.034121063
1987,92,44,-4.649546704,1.671969169,-0.008020417
2015,3441,1736,-2.127190424,-0.356418285,-0.488912762
2013,2383,1274,-2.556149788,-0.315839753,-0.513455846
2018,4963,2443,5.68113418,0.234325565,10.27493138
1991,4133,1971,-0.854478145,-0.046599464,2.443044634
1989,23,11,-0.847480817,1.136379921,-0.010779571
2011,6041,3004,0.839997697,-0.395565011,1.930809824
1981,42,20,-2.67972657,2.127394708,-0.045881
2012,1875,988,-2.63791315,0.567191545,0.238645239
1995,2941,1489,-2.156853686,-0.197119674,-0.42228169
1993,3005,1433,-2.131462128,0.70773702,0.171252894
1979,6782,2940,0.460443927,0.42472669,5.075415846
2006,2279,1232,-2.76829551,0.460271005,-0.673822362
2005,3078,1577,-0.595097442,-0.011119646,1.783587017
2012,454,237,-5.521243992,0.581007259,-0.663699373
2016,5575,2797,-0.298463083,-0.14549609,5.046424093
2011,336,176,-2.424749277,0.730213512,0.081587855
2004,1735,893,-3.613232327,0.635767328,-0.496831167
2018,114,52,-7.040160789,0.527340525,-0.172926759
2007,1093,572,-1.951362394,0.272360021,0.310374804
1991,5451,2714,-2.561194456,-0.488084342,0.067079419
2018,5459,2668,2.218700485,-0.340010043,5.412827893
1982,4058,1951,-0.422774617,-0.189810156,1.99120648
2008,3468,1735,2.454186566,0.18841165,2.307318987
2002,7709,3974,3.398265462,0.235457008,15.69302438
1986,4627,2138,1.756698479,-0.377838305,2.891780852
1986,2421,1131,0.786091347,0.698955324,2.081689934
1993,529,260,-4.573183734,1.739841571,-0.117290485
1996,4670,2695,5.195929859,-0.435968769,12.5178108
2017,1278,618,-2.329911625,0.133137479,0.568695854
1996,5147,2644,3.347837865,1.243278204,8.109056524
2009,1301,699,-2.375885028,0.093547061,0.054043565
2021,4285,2106,0.0001886972128717,-0.3201857773707542,2.831206052258729
1981,41,19,2.365484262,2.795805068,0.059085064
1999,13,7,2.772740911,-1.423528501,0.04939995
1984,166,78,-3.871956709,1.690444421,-0.101568005
1986,2892,1372,-2.919084054,-0.176503878,0.60101954
2005,6574,3440,1.705332967,0.169274323,11.75829146
1997,2091,1041,0.330641713,-0.136399695,0.475204842
1981,323,153,-7.052491619,1.962407996,-0.568140835
2001,736,377,-2.188890626,0.360162572,0.082286509
2001,2717,1403,-0.628165141,0.00141424,2.089051301
2010,449,229,-3.606099901,1.397260376,-0.045409355
2010,4925,2533,-0.779408873,-0.70029659,4.131508328
2005,357,190,-1.389695833,0.326075382,0.04730117
1986,4340,1972,-0.049877963,0.265415595,3.013703838
2003,2917,1550,-0.36859053,-0.249195186,1.331189056
2012,2242,1173,-1.817034151,-0.402163242,0.94026336
2012,1846,940,1.768241806,0.437793394,2.687686249
2014,5482,2609,0.148957078,1.461942611,5.035779191
2003,591,314,-0.639383675,-0.033683112,0.067614716
1992,7,3,-7.921366785,-1.205305588,-0.009314559
1996,4518,2293,-0.728406775,-0.651092257,4.55511388
2001,2330,1206,-1.342841766,0.035423324,-0.895308427
2012,2736,1430,-3.341365685,0.646523005,-1.76498091
1985,53,24,-1.438298327,0.752491458,0.009376005
2019,3183,1508,-2.400153973,0.41864712,0.762366075
1985,420,195,-1.513948762,1.287882464,0.264310849
1986,866,398,-5.727599472,0.99778655,-0.615680101
2003,3872,1982,-2.335792926,-0.130176105,-1.155833972
2009,1397,716,-2.847845528,0.665479379,-0.536807295
2006,17,9,-1.879796869,1.174679676,0.03124279
2018,1153,561,-2.682063219,-0.910425929,-0.215000853
2012,2192,1127,-2.644149811,-0.290004868,0.58684186
2002,7971,4109,1.797233009,0.274657183,7.646073368
2005,4461,2388,2.459005654,0.014979577,6.339747262
1990,4823,2435,-0.49658309,-0.21596654,3.082782022
2016,4290,2155,-0.127014305,-0.17848661,2.130198944
2011,1191,628,-4.49908567,0.258788999,0.060991395
1989,832,404,0.138934702,0.462449661,0.539426176
2016,4069,1951,-1.59185223,0.167205555,3.379328662
2011,6871,3629,0.976953776,-0.694385233,10.05578359
2001,2390,1238,1.470887638,-0.487242467,1.783806362
2005,502,270,-1.971531307,0.708611693,0.121646532
2017,1531,755,-2.082387357,-0.950498754,0.999249914
1979,5890,2724,0.001661379,0.211536143,5.050744834
2009,392,206,-3.676381522,1.769780201,-0.214117812
1987,5433,2648,-1.429752436,-0.037641578,2.209974763
2004,2681,1401,-1.168286991,-0.31439611,1.959507524
1990,6549,2945,3.273038793,-0.661778916,11.50331716
